date,time,text,title,index
14010328,12:03:00,"['سایت مجلس اعلام کرد: وضعیت تحقق درآمدهای نفتی پیش بینی شده در قانون بودجه سال ۱۴۰۰ و دو ماهه سال ۱۴۰۱ با حضور وزیر نفت و معاونانش در کمیسیون برنامه، بودجه و محاسبات مورد بررسی قرار می گیرد.', 'همچنین کمیسیون عمران از وزیر نفت جهت ارائه گزارش در خصوص قیر در بودجه سال ۱۴۰۱ دعوت به عمل آورده است.\u200c']",حضور اوجی و معاونینش در مجلس شورای اسلامی,0
14010330,13:38:00,"['رویترز به نقل از منابع آگاه نوشت، نفتکشی که ایران برای ونزوئلا ساخته است، قرار است ماه آینده با یک محموله فرآورده\u200cهای سوختی در نخستین سفر دریایی خود، به ونزوئلا برود.', '']",نفتکش ساخت ایران نخستین محموله را به ونزوئلا می برد,0
14010330,19:50:00,"['نیروهای قراردادی مدت موقت، یک بازه ۱۰ ساله را در برزخ دوگانگی تبعیت از قانون نفت و قانون کار گذراندند و تنها امیدشان برای رهایی از بلاتکلیفی، دولت مردمی آیت الله رئیسی است.', 'به گزارش خبرنگار نفت آنلاین یکی از بندهای موجود در برنامه پیشنهادی مهندس اوجی برای کسب رای اعتماد مجلس، تجمیع انواع مدل های قراردادی بود.\n\xa0\n\n\xa0بر همین اساس پس از ماه\u200cها کار کارشناسی، معاونت توسعه منابع انسانی وزارت نفت، مصوبه دیماه ۱۴۰۰ شورای اداری استخدامی صنعت نفت در خصوص اصلاح نظام پرداخت بر اساس مصوبه\u200c۱۶۶۲ هیات مدیره شدکت ملی نفت، با هدف پیروی از الگوی نظام پرداخت کارکنان مدت معین، ابلاغ و اداره کل تدوین مقررات، نمونه فرم قرارداد کار را مطابق مفاد فصل دوم مجموعه مقررات کارمندان صنعت نفت، تهیه نمود.\n\n\xa0\n\nدر این میان با وجود اشاره صریح تبصره ۲ از بند ۸ (۲۴-۰۱-۲) فصل دوم مجموعه مقررات اداری استخدامی کارمندان صنعت نفت که افزایش سالیانه مدل قراردادی موقت(معین) را تابع تصمیمات شورای عالی کار می\u200cداند، اما در فرم قرارداد پیوستی نامه اخیر معاونت توسعه سرمایه انسانی، بند ۴ این فرم قرارداد ، افزایش سالیانه که تابع تصمیمات شورای عالی کار بود به تابع ضوابط و مقررات ابلاغی تغییر یافت و مجددا شائبه دوگانگی در تبعیت از قانون بوجود آمد\xa0\n\n\xa0\n\n\xa0◀️پ\u200cن: نیروهای قراردادی مدت موقت، یک بازه ۱۰ ساله را در برزخ دوگانگی تبعیت از قانون نفت و قانون کار گذراندند و تنها امیدشان برای رهایی از بلاتکلیفی، دولت مردمی آیت الله رئیسی است.\n\n\xa0\n\nپس در دولت انقلابی، آرامش کارکنان را هدف قرار ندهید چون\u200cتوان استرس های پی در پی را ندارند. همچنین رسانه نفت آنلاین\u200c به مسئولین ارشد منابع انسانی نفت توصیه می\u200cکند که یکبار فصل دوم مجموعه مقررات کارمندان صنعت نفت را مطالعه کنند و بدعت و ابهام در مقررات جاری را نهادینه نکنند.\n\n\n']",افزایش حقوق کارکنان قراردادی تابع کدام قانون است؟,0
14010330,22:52:00,"['کارکنان شرکت ملی مناطق نفتخیز جنوب، جام قهرمانی کارمندان دستگاه\u200cهای اجرایی کشور را به اهواز آوردند', 'به گزارش نفت آنلاین به نقل از پایگاه اطلاع رسانی باشگاه فرهنگی ورزشی مناطق نفتخیز جنوب، تیم تنیس روی میز مناطق نفتخیز جنوب-اهواز با حضوری مقتدرانه در جام کارمندان دستگاه های اجرایی کشور، موفق به کسب مقام قهرمانی در این تورنمنت گردید.\n\xa0\n\nبر اساس این خبر، تیم تنیس روی میز ، با حضور در مرحله نهایی رقابت های کارمندان دستگاه های اجرایی کشور، موفق شدند تا برگی دیگر بر دفتر سراسر افتخار ورزش مناطق نفتخیز جنوب و وزارت نفت بیفزایند.\n\n\xa0\n\n\xa0 این مسابقات که مورخ ۲۲ لغایت۲۴ خرداد ماه ۱۴۰۱، با حضور ۱۰ تیم از سراسر کشور در سالن فجر شهرستان چالوس برگزار گردید، تیم تنیس روی میز این شرکت موفق شد تا با شکست دادن همه حریفان خود، مقتدرانه بر سکوی قهرمانی بایستد.\n\n\xa0\n\n\xa0بر اساس قرعه کشی انجام شده، تیم مناطق نفتخیز جنوب در گروهی سخت و با حریفانی مقتدر روبرو گردید ولی در طی انجام بازی ها، این تیم موفق شد تا با شکست کلیه حریفان خود، جام قهرمانی را به اهواز بیاورد.\n\n\xa0\n\n\xa0این مسابقات بصورت دوره ای و حذفی برگزار گردید که طی آن تیم آموزش و پرورش اردبیل توانست مقام دوم مسابقات را به دست آورده و تیم های شهرداری تهران و آموزش و پرورش اصفهان نیز بصورت مشترک، مقام سوم را از آن خود ساختند.\n\n\xa0\n\nتیم تنیس روی میز مناطق نفتخیز جنوب را در این مسابقات، ""احسان کشتکار""، ""حسین سلیمانی""، ""فرهاد شجاعی"" و ""صادق ادهمی"" تشکیل می دادند و ""محمود عموری"" مربی و ""سینا سنایی"" سرپرست این تیم پیروزمند بودند.\n']",نماینده کارکنان وزارت نفت قهرمان مسابقات تنیس روی میز کشور شد,0
14010327,20:55:00,"['وزیر نفت در پاسخ به پرسشی مبنی بر اینکه جمع\u200cآوری کارت\u200cهای هوشمند سوخت جایگاه\u200cداران در بعضی از استان\u200cها صحت دارد یا خیر و آیا قرار است قیمت بنزین افزایش یابد، گفت: من امروز اعلام می\u200cکنم نه تنها بحث افزایش قیمت بنزین مطرح نیست و اینکه این مسئله در دستور کار دولت قرار ندارد، بلکه شایعات منتشر شده در فضای مجازی و جامعه مبنی بر جمع\u200cآوری کارت هوشمند سوخت جایگاه\u200cداران را به\u200cطور کامل تکذیب می\u200cکنم و در این باره هم موردی در دستور کار وزارت نفت و دولت قرار ندارد.', '']",واکنش جواد اوجی به خبر افزایش قیمت بنزین,3
14010327,17:01:00,"['بر اساس تازه ترین گزارش رسمی اوپک قیمت نفت خام سنگین ایران در ماه مه با افزایش ۹ دلار و ۲۰ سنتی ۱۱۵ دلار و ۴۸ سنت ثبت شده است.همچنین این گزارش نشان می دهد که تولید نفت ایران در ماه مه ۲۰ هزار بشکه در روز کاهش یافته و به ۲ میلیون و ۵۴۴ هزار بشکه رسیده است.', '']",افزایش قیمت و کاهش تولید نفت ایران,3
14010327,13:49:00,"['سازمان بنادر و دریانوردی در بیانیه ای با اشاره به آخرین وضعیت توقیف بار کشتی ایرانی از سوی یونان، اعلام کرد: با اقدام سریع و مقتدرانه کشورمان حکم بازگردان بار به صاحب آن صادر شد.', 'به گزارش نفت آنلاین،\xa0 در این بیانیه آمده است: با اقدام سریع و مقتدرانه جمهوری اسلامی ایران ، علی\u200cرغم حکم آمریکایی\u200cها مبنی بر نگهداری نفتکش و توقیف محموله آن به نفع این کشور و موافقتنامه معاضدت حقوقی بین آمریکا و یونان، در نهایت حکم بازگرداندن بار به صاحب آن صادر و دولت یونان دستور مربوطه را صادر کرد و اکنون شاهد رفع توقیف نفتکش و بازگرداندن بار به صاحب آن هستیم.\n\n◀️ نفت_آنلاین : لازم به ذکر است در واکنش به توقیف این محموله اوایل ماه جاری سپاه ۲ نفتکش یونانی را در خلیج فارس توقیف کرد بود و با گذشت کمتر از ۱۰ روز از توقیف این دو نفتکش شاهد آزادسازی محموله ایرانی از سوی یونان هستیم.']",یونان محموله نفتکش ایرانی توقیف شده را آزاد کرد,3
14010323,11:01:00,"['پاتریک پویانه مدیر توتال روز یکشنبه ۲۱ خرداد ۱۴۰۱ را یک روز تاریخی برای توتال انرژی نامید. او موفق شد با قطر انرژی بر سر توسعه بخش شرقی میدان گازی شمالی (پارس جنوبی) به توافق برسد.', '◀️ نفت آنلاین: لازم به ذکر است قطر توافق حاصل شده با توتال انرژی را آغاز یک همکاری بلندمدت تا سال ۲۰۵۴ عنوان کرد.\n\n']",توافق ۳۲ ساله توتال جهت توسعه میدان گازی مشترک قطر با ایران,1
14010325,21:29:00,"['مهمترین اخبار کوتاه صنعت نفت در بخش زیر قابل مشاهده است.', '◀️رییس جمهور ونزوئلا خطاب به سید ابراهیم رئیسی:از طرف ملت ونزوئلا و کارکنان نفت کشورمان از شما برای ساخت این نفتکش و تحویل آن به ما متشکریم.\n\xa0\n\n◀️موسسه مطالعات انرژی آکسفورد: تاکنون نفت روسیه در هیچ یک از بازارها، جایگزین نفت ایران نشده است.\n\n\xa0\n\n◀️پالایش و پخش: ذخایر سوخت کشور مطلوب است.\n\n\xa0\n\n◀️ شرکت پخش: کارت سوخت آزاد جایگاه\u200cداران به مقدار کافی در جایگاه\u200cها وجود دارد.\n\n\xa0\n\n◀️هدایت الله خادمی عضو سابق کمیسیون انرژی: هواپیماها سوخت یارانه ای می گیرند، اما خدمات خوب ارائه نمی دهند.\n\n\xa0\n\n◀️ دولت سیزدهم ۶۰ روستای اردبیل را گازدار می کند.\n\n\xa0\n\n◀️ مدیرعامل شرکت ملی صنایع پتروشیمی با صدور حکمی، سید محمود متفکریان را به\u200c عنوان مشاور مدیرعامل و مدیر دفتر مرکزی حراست این شرکت منصوب کرد.\n\n\xa0\n\n◀️عذاری اهوازی : ایمنی همه ساختمان\u200cها و تاسیسات نفت و گاز اروندان بررسی شد.\n\n\xa0\n\n◀️مدیر هماهنگی و نظارت بر عملیات شرکت پالایش و پخش فرآورده\u200cهای نفتی از مصرف بالای بنزین در خودروهای تولید داخل بشدت انتقاد کرد و گفت اگر همین روند ادامه پیدا کند احتمال واردات بنزین برای سال آینده دور از ذهن نیست.\n\n\xa0\n\n◀️سرپرست شرکت انتقال گاز ایران خواستار برون\u200cسپاری در این مجموعه برای کاهش هزینه\u200cها شد.\n\n\xa0\n\n◀️عملیات کالیبراسیون منطقه کنگان آغاز شد.\n\n\xa0\n\n◀️مجلس با ۲ فوریت لایحه اصلاح تأمین منابع مالی مواد اولیه قیر مخالفت کرد.\n\n\xa0\n\n◀️رویترز: اروپا در زمستان آینده با کمبود انرژی روبه\u200cرو می\u200cشود.\n\n\xa0\n\n◀️قیمت بنزین در هلند به بالاترین رقم خود رسید.\n\n\xa0\n\n◀️معاون صدراعظم و رئیس وزارت اقتصاد آلمان هشدار داد مردم این کشور باید خود را برای یک پاییز و زمستان سخت به دلیل افزایش سرسام آور قیمت ها آماده کنند.\n\n\xa0\n\n◀️متوسط قیمت بنزین در آمریکا در روز شنبه برای اولین\u200cبار در تاریخ این کشور به ۵ دلار در هر گالن رسید.\n']",اخبار کوتاه نفت‌آنلاین از آخرین تحولات نفتی,0
14010322,10:04:00,"['مشاور شورای عالی سیاسی یمن: صبر صنعاء در قبال سوءاستفاده طرف مقابل از آتش\u200cبس موقت و سرقت نفت و گاز یمن طولانی نخواهد بود و شرکت\u200cها و کشتی\u200cهایی که در این موضوع دست دارند، هدف گرفته می\u200cشوند.', '']",شرکت‌ها و کشتی‌هایی که در سرقت نفت و گاز یمن مشارکت کنند هدف قرار گرفته می شوند,1
14010324,21:38:00,"['معاون وزیر نفت تغییر ساعت کاری ادارات ستادی وزارت نفت و شرکت\u200cهای زیرمجموعه را ابلاغ کرد.', 'ابلاغیه مهدی علی\u200cمددی، معاون توسعه مدیریت و سرمایه انسانی وزیر نفت درباره ساعت کار و لزوم کاهش مصرف برق و انرژی در وزارت نفت:\xa0\n\n\xa0\n\nسـاعات کار روزانه کارکنان (روزکار عادی) واحدهای ستادی در تهران و استان\u200cها در بازه زمانی ۱۴۰۱/۳/۲۱ لغایت ۱۴۰۱/۶/۳ از ساعت ۷ تا ۱۳:۳۰ تعیین می\u200cگردد.\n']",تغییر ساعت کاری ادارات ستادی وزارت نفت و شرکت‌های زیرمجموعه ابلاغ شد,0
14010324,18:29:00,"['آیین تحویل دومین کشتی نفتکش آفراماکس با حضور آیت\u200cالله رئیسی و نیکلاس مادورو روسای جمهور ایران و ونزوئلا برگزار شد.', 'این کشتی نفتکش دومین کشتی از سفارش سال\u200cهای گذشته کشور ونزوئلا به ایران است.\xa0\n\xa0\n\nطبق قرارداد منعقد شده قرار است ایران ۲ نفتکش دیگر نیز پس از ساخت به این کشور تحویل داده شوند.\n\n\xa0\n\nاین نفتکش توسط متخصصین قرارگاه خاتم الانبیا سپاه ساخته شد.\n']",فیلم | نفتکش ساخت ایران تحویل ونزوئلا شد,0
14010324,17:17:00,"['هیئت وزیران به پیشنهاد سازمان اداری و استخدامی کشور و به استناد اصل یکصد و سی و هشتم قانون اساسی جمهوری اسلامی ایران یک اصلاحیه تصویب کرد.', 'به موجب این اصلاحیه، رشد حقوق، مزایا و فوق العاده های مشمولان قانون کار که در دستگاه های اجرایی مشغول به کار هستند، تابع ضوابط مقرر در قانون کار خواهد بود.\n\xa0\n\n◀️پ\u200cن: متاسفانه ابلاغیه دولت طوری نوشته شده است که نمی\u200cتوان در خصوص آن تفسیر دقیقی ارائه کرد اما امیدواریم خروجی آن برای پرسنل تابع قانون کار در نفت خیر باشد.\n\nتصویر اصلاحیه افزایش حقوق\n\n\n']",خبر مهم ویژه مشمولان قانون کار در دستگاه‌های اجرایی,0
14010323,17:13:00,"['شبکه آمریکایی به نقل از یک مقام فعلی و یک مقام سابق دولت این کشور گزارش داد، یکی از نفتکش\u200cهای یونانی توقیف شده توسط ایران با محموله ده\u200cها هزار گالن نفت به ارزش بیش از ۱۰۰ میلیون دلار عازم آمریکا بود.', '']",نفتکش توقیف شده یونانی در خلیج فارس عازم آمریکا بود,1
14010323,21:47:00,"['اینجا محل کار و تلاش پرسنل عملیاتی صنعت نفت می باشد.', '']",عکس | دمای هوای امروز میدان نفتی آزادگان شمالی!,1
14010321,10:05:00,"['خبرگزاری رویترز به نقل از سه منبع آگاه:دادگاهی در یونان روز چهارشنبه، حکم پیشین دادگاه که اجازه مصادره محموله نفتی ایران را در سواحل یونان می داد، لغو کرد.', 'همچنین این خبرگزاری به نقل از یک منبع حقوقی که نخواست نامش فاش شود اعلام کرد ایران درخواست تجدید نظر در خصوص رأی دادگاه اولیه را داده بود و اقدام برای لغو حکم، مورد قبول دادگاه قرار گرفت.']",یونان حکم مصادره محموله نفتی ایران را لغو کرد؟,1
14010323,13:44:00,"['با صدور حکمی مرتضی شاهمیرزایی جانشین محمد علی فلاح مهرجردی در مرکز مقاومت بسیج وزارت نفت شد.', 'مراسم معارفه فرمانده جدید بسیج وزارت نفت امروز برگزار شد .']",مرتضی شاهمیرزایی فرمانده مرکز مقاومت بسیج وزارت نفت شد,1
14010323,12:44:00,"['وزیر نفت با صدور هفت حکم جداگانه، اعضای اصلی و علی\u200cالبدل هیئت مدیره شرکت ملی نفت ایران را منصوب کرد.', 'وزیر نفت با صدور هفت حکم جداگانه، هرمز قلاوند، کریم زبیدی، سید حجت\u200cاله علم\u200cالهدی، محمدرضا نقیبی و محمد روستا به\u200cعنوان اعضای اصلی هیئت مدیره شرکت ملی نفت ایران و فرخ علیخانی و فریدون کردزنگنه را بعنوان اعضای علی\u200cالبدل هیئت مدیره شرکت ملی نفت ایران منصوب کرد.']",اعضای اصلی و علی‌البدل هیئت مدیره شرکت ملی نفت ایران منصوب شدند,1
14010318,12:05:00,"['سخنگوی دولت: بنا بر پیشنهاد وزارت نیرو، تغییر ساعات اداری از تاریخ ۲۱ خرداد تا ۳ شهریور از ساعت ۷ صبح تا ۱۳:۳۰ در سراسر کشور تصویب شد.', '◀️ نفت آنلاین : از نکات عجیب اینکه صنعت نفت هنگام اعمال افزایش حقوق ، مالیات ، سقف حقوق و ... دقیقا از قوانین دولت پیروی می کند اما هنگام اعمال بخشنامه ساعات کاری که رسما توسط دولت ابلاغ می شود خودمختار می شود!!!! امیدواریم نفت از بخشنامه رسمی دولت سیزدهم در خصوص کاهش ساعت کاری جهت صرفه جویی در مصرف برق تمکین کرده و با صدور اطلاعیه ای توسط منابع انسانی نفت به چهار شرکت اصلی عینا (۷ تا ۱۳:۳۰) آنرا جهت اجرا ابلاغ نماید.']",آیا ساعات کاری شرکت‌های زیرمجموعه وزارت نفت نیز بر اساس بخشنامه دولت خواهد شد؟,1
14010320,12:41:00,"['اویل پرایس در گزارش نوشت: متوسط قیمت بنزین در آمریکا تا ششم ژوئن به بالاترین رکورد ۴ دلار و ۸۶ سنت در هر گالن رسید و به\u200cنظر می\u200cرسد طی چند روز آینده آستانه ۵ دلار را می\u200cگذراند و ذخایر بنزین آمریکا رو به کاهش و ظرفیت پالایشی این کشور به سطحی پایین\u200cتر از قبل از بحران کرونا رسیده\u200cاست.', 'همچنین مدیر امور آسیایی گروه ویتول اعلام کرد آمریکا احتمالاً فشار بر تهران را کم می\u200cکند تا بشکه\u200cهای بیشتری از نفت این کشور به بازار جهانی راه یابند.این اظهارات در شرایطی بیان شده که به نظر می\u200cرسد مذاکرات بین آمریکا و ایران در مورد قرارداد جدید هسته\u200cای به بن\u200cبست رسیده است.']",آمریکا به نفت ایران نیاز دارد,3
14010317,10:29:00,"['وزارت نفت: با افزایش درآمدهای نفتی، دولت برای اولین بار در سال\u200cهای اخیر برای اداره خود در ماه\u200cهای نخست سال جاری از بانک مرکزی تنخواه نگرفته است.', '']",دولت از بانک مرکزی تنخواه نگرفت,0
14010316,07:44:00,"['خبرگزاری آمریکایی بلومبرگ مدعی شد که واشنگتن احتمالاً اجازه ورود نفت ایران به بازارهای جهانی را بدون توافق هسته\u200cای خواهد داد.', 'به گزارش نفت آنلاین\xa0 به نقل از بلومبرگ\xa0گروه ویتول، می\u200cگوید که آمریکا ممکن است به ایران اجازه دهد حتی بدون احیای توافق هسته\u200cای برجام، نفت بیشتری را وارد بازارهای جهانی کند.\n\nبه نوشته خبرگزاری بلومبرگ که به طور عمده اخبار اقتصادی را پوشش می\u200cدهد، تاجران نفت به طور فزاینده\u200cای نسبت به احتمال دستیابی مذاکره کنندگان ایران و قدرت\u200cهای جهانی به توافقی برای احیای برجام بدبین هستند.\n\nبه گفته مایک مولر، رئیس بخش آسیا در گروه ویتول، دولت فدرال آمریکا ممکن است اجازه دهد «آن نفت (نفت ایران)، کمی بیشتر جریان پیدا کند.»\n\nوی در پادکستی که مرکز مشاور «گلف اینتلیجنس» مستقر در دبی روز یکشنبه منتشر کرد، گفت اگر انتخابات میان\u200cدوره\u200cای آمریکا تحت مسئله قیمت\u200cهای بنزین درآمریکا قرار بگیرد، می\u200cتوانید انتظار داشته باشید که شاید نسبت به خروج بشکه\u200cهای نفت تحریم\u200cشده چشم پوشی شود.\n\nبه گفته مایک مولر ، برخی فکر می کنند بازار به سمت ۱۳۵ تا ۱۴۰ دلار در هر بشکه پیش می\u200cرود و افرادی هستند که فکر می کنند قیمت\u200cها دوباره به زیر ۱۰۰ دلار می\u200cرود.\n\nخبرگزاری بلومبرگ چندی پیش نیز\xa0با اشاره به فراز و نشیب مذاکرات هسته\u200cای ایران نوشت: امیدهای بایدن برای احیای توافق هسته\u200cای ایران رنگ می\u200cبازد این در حالی است که دنیا بیش از هر زمان دیگر به نفت نیاز دارد.']",ورود نفت ایران به بازارهای جهانی بدون توافق هسته‌ای,0
14010318,13:10:00,"['حضرت آیت الله خامنه ای در سخنرانی سالروز رحلت امام (ره): نفت ایران را در سواحل یونان می\u200cدزدند و بعد از آن دلاوران از جان گذشته جمهوری اسلامی جبران می\u200cکنند و کشتی نفتی دشمن را ضبط می\u200cکنند اما آن\u200cها ایران را متهم به دزدی می\u200cکنند. چه کسی دزد است؟ شما نفت ما را دزدیدید. ما از شما پس گرفتیم و پس گرفتن مال دزدی که دزدی نیست.شما دزد هستید که نفت ما را سرقت کردید.', '']",شما دزد هستید که نفت ما را سرقت کردید,1
14010318,20:47:00,"['مهمترین اخبار کوتاه نفت\u200cآنلاین در بخش زیر قابل مشاهده می باشد.', '◀️سازمان اداری و استخدامی کشور برای اصلاح حقوق و مزایای کارمندان دولت لایحه\u200cای را تدوین و به هیئت دولت ارسال کرد.\n\n◀️تنکر ترکز: موقعیت توقیف نفتکش یونانی را پیدا کردیم!\n\xa0\n\n◀️قیمت سبد نفتی اوپک دیروز بیش از پنج دلار کاهش یافت.\n\n\xa0\n\n◀️۲۳ کشور عضو سازمان کشورهای صادرکننده نفت و متحدانش (ائتلاف اوپک\u200cپلاس) در بیست\u200cونهمین نشست خود بر سر افزایش ۶۴۸ هزار بشکه\u200cای عرضه روزانه در ماه ژوئیه (تیرماه - مردادماه) به توافق رسیدند.\n\n\xa0\n\n◀️خبرگزاری فرانسه: آمریکا بلافاصله از توافق اوپک پلاس برای افزایش تولید، استقبال کرد.\n\n\xa0\n\n◀️اوجی در باکو: قرار شد در توسعه میدان\u200cهای نفتی و گازی آذربایجان: از ظرفیت پیمانکاران ایران استفاده شود.\n\n\xa0\n\n◀️وزیر نفت : ما هم اکنون امکان تولید روزانه یک میلیارد مکعب گاز را داریم، ظرفیت تولید نفت ما\xa0 نزدیک به ۴ میلیون بشکه در روز\xa0 و\xa0ظرفیت تولید سالانه محصولات پتروشیمی هم حدود ۹۲ میلیون تن است.\n\n\xa0\n\n◀️کرملین: روسیه نفت خود را با ضرر و زیان نمی فروشد.\n\n\xa0\n\n◀️پاکستان: طرح کشف میادین نفت و گاز در بخش وزیرستان شمالی این کشور منجر به شناسایی یک ذخیره جدید گاز طبیعی و نفت شده است.\n\n\xa0\n\n◀️فایننشال تایمز: عربستان تولید نفت را در صورت کاهش تولید روسیه افزایش می دهد.\n']",اخبار کوتاه نفت‌آنلاین از آخرین تحولات نفتی,1
14010318,20:33:00,"['در بخش زیر سه خبر نفت آنلاین از آخرین تحولات نفتی را مشاهده می کنید.', '1⃣سخنگوی شهرداری تهران : شهردار تهران دستور افزایش حقوق نیروهای قراردادی شهرداری تهران براساس قانون کار را صادر کرد. پرسنل قراردادی نفت: خون قراردادی\u200cهای شهرداری تهران رنگین\u200cتر از ما است؟!\n\xa0\n\n2⃣وزیر نفت برای شرکت در بیست\u200cوهفتمین مجمع انرژی باکو و بیست\u200cوهفتمین نمایشگاه بین\u200cالمللی نفت و گاز کاسپین (هفته انرژی باکو) امروز وارد کشور آذربایجان شد.\n\n\xa0\n\n3⃣وزیر نفت با صدور حکمی عظیم کلانتری اصل را به\u200cعنوان رئیس جدید پژوهشگاه صنعت نفت منصوب کرد.\n']",سه خبر مهم نفت آنلاین از آخرين تحولات نفتی,1
14010318,14:14:00,"['وزیر نفت برای شرکت در بیست\u200cوهفتمین مجمع انرژی باکو و بیست\u200cوهفتمین نمایشگاه بین\u200cالمللی نفت و گاز کاسپین (هفته انرژی باکو) دقایقی پیش تهران را به مقصد آذربایجان ترک کرد.', 'به گزارش نفت آنلاین ،\xa0جواد اوجی امروز (چهارشنبه، ۱۱ خردادماه) برای شرکت در رویدادهای هفته انرژی باکو و مذاکره با مقام\u200cهای حاضر در این رویداد بین\u200cالمللی سه روزه، عازم آذربایجان شد.\n\nاین رویدادها یکم تا سوم ژوئن (مصادف با ۱۱ تا ۱۳ خردادماه) با حمایت رسمی وزارت انرژی جمهوری آذربایجان و سوکار برگزار می\u200cشود. نمایشگاه نفت \u200cو گاز کاسپین نخستین نمایشگاهی است که پس از استقلال جمهوری آذربایجان سالانه به\u200cصورت مداوم برگزار می\u200cشود و بیش از ۲۵۰ شرکت از سراسر جهان را گردهم خواهد آورد.\n\nجواد اوجی، وزیر نفت در نخستین روز این رویداد بین\u200cالمللی سخنرانی خواهد کرد و در حاشیه آن دیدارهایی دو یا چندجانبه با وزیران و مقام\u200cهای ارشد حاضر خواهد داشت. \xa0\nروابط ایران و آذربایجان در دولت سیزدهم که سیاست افزایش همکاری\u200cهای منطقه\u200cای را دنبال می\u200cکند، ارتقا یافته است. قرارداد سوآپ گاز ترکمنستان از خاک ایران به مقصد آذربایجان همسو با این موضوع هفتم آذرماه امضا و ۱۲ دی\u200cماه عملیاتی شده است. بر اساس این قرارداد، ایران سالانه ۱.۵ تا ۲ میلیارد مترمکعب گاز ترکمنستان را به آذربایجان تحویل می\u200cدهد.\n\nروابط ایران و آذربایجان در طول تاریخ دارای فراز و فرودهایی بوده، اما آنچه روشن است اینکه دو کشور دارای منافع مشترک در میدان گازی شاه\u200cدنیز و دریای خزر هستند و هم\u200cاکنون نیز تأمین پایدار گاز منطقه نخجوان و سوآپ گاز ترکمنستان به مقصد آذربایجان در حال انجام است. ایران و آذربایجان همچنین عضو اوپک پلاس و جی\u200cئی\u200cسی\u200cاف هستند.\n\nمقام\u200cهای ارشد دو کشور در دولت سیزدهم در چند دور مذاکره\u200c و دیداری که داشتند همواره بر گسترش روابط دو کشور در بخش\u200cهای مختلف تأکید کرده\u200cاند و معتقدند ظرفیت دو کشور برای همکاری بیش از همکاری کنونی است.']",جواد اوجی به آذربایجان رفت,1
14010311,12:11:00,"['سخنگوی دولت: آمارهای فروش نفت در دولت سیزدهم قابل قبول بوده و ایران بازارهای نفت خود را حفظ کرده است؛در بعضی از کشورها مشکل شیوع کرونا پابرجاست و این موضوع نیز بر فروش نفت تاثیرگذار است؛ایران بازارهای فروش نفت خود را دارد و در عین حال بازارهای تازه\u200cای نیز پیدا کرده است.', '']",موفقیت دولت رئیسی در فروش نفت,0
14010313,21:12:00,"['مهمترین اخبار کوتاه نفت\u200cآنلاین در بخش زیر قابل مشاهده می باشد.', '◀️قیمت سبد نفتی اوپک از ۱۲۰ دلار گذشت.\n\xa0\n\n◀️با حضور روسای جمهور ایران و تاجیکستان، دو کشور ۱۷ سند همکاری در حوزه\u200cهای مختلف از جمله انرژی امضا کردند.\n\n\xa0\n\n◀️در مسابقات فوتسال کارگری گاز خوزستان قهرمان و نفت و گاز مارون نائب قهرمان شدند.\n\n\xa0\n\n◀️چاه\u200cهای ۱۲۳ و ۱۲۴ پروژه ملی میدان منصوری با موفقیت راه\u200cاندازی و برای بهره\u200cبرداری به خطوط لوله جریانی موجود در میدان متصل شدند.\n\n\xa0\n\n◀️با صدور احکامی از سوی محسن خجسته\u200cمهر اعضای شورای فرهنگی NIOC معرفی شدند.\n\n\xa0\n\n◀️دانشی مدیرعامل NISOC: احیای پروژه\u200cهای نفتی مسجدسلیمان در اولویت قرار دارد.\n\n\xa0\n\n◀️پتروشیمی گچساران امروز دچار آتش سوزی شد.\n\n\xa0\n\n◀️فروزنده مدیر کل روابط عمومی وزارت نفت :وصول درآمدهای ارزی در فروردین\u200cماه و اردیبهشت\u200cماه امسال (۱۴۰۱) بیش از ۶۰ درصد بیشتر از مدت مشابه پارسال بوده است.\n\n\xa0\n\n◀️پس از حادثه متروپل وزیر نفت دستور بررسی ایمنی ساختمان\u200cهای اداری و تأسیسات صنعت نفت را صادر کرد.\n\n\xa0\n\n◀️وزارت امور خارجه آلمان در بیانیه\u200cای با محکوم کردن توقیف دو نفت\u200cکش یونانی توسط ایران، خواستار آزادی فوری آن\u200cها شد!\n\n\xa0\n\n◀️منابع خبری : انتقال پتروشیمی میانکاله به دامغان در دستور کار کمیسیون زیربنایی و محیط زیست دولت قرار گرفته است.\n\n\xa0\n\n◀️مجموع ارزش واردات هند از روسیه در پی تخفیف\u200cهای بالای برای نفت خام اورال بیش از سه برابر شد.\n\n\xa0\n\n◀️قیمت\u200cهای جهانی نفت پس از تحریم ۹۰ درصدی واردات نفت روسیه از سوی اتحادیه اروپا افزایش یافت.\n\n\xa0\n\n◀️صادرات گاز روسیه به ترکیه از سر گرفته شد.\n\n\xa0\n\n◀️کی\u200cیف خواستار قطع جریان گاز نورد استریم-۱ شد.\n\n\xa0\n\n◀️شولتز: آلمان و لهستان تا پایان ۲۰۲۲ واردات نفت از روسیه را متوقف می\u200cکنند.\n']",اخبار کوتاه نفت‌آنلاین از آخرین تحولات نفتی,3
